symbol,ts,side,entry,sl,tp,exit,outcome,bars_held,r_value,r_net,score,atr_pct
ETHUSDT,1777818000000,long,2321.89,2315.036429,2356.157857,2327.14,time,60,0.766,0.359,95,0.118
ETHUSDT,1777818300000,long,2323.5,2316.848214,2356.758929,2327.47,time,60,0.597,0.178,92,0.115
ETHUSDT,1777818600000,long,2324.35,2317.564286,2358.278571,2335.0,time,60,1.569,1.158,92,0.117
ETHUSDT,1777822500000,long,2326.12,2320.278929,2355.325357,2337.45,time,60,1.94,1.462,92,0.1
ETHUSDT,1777822800000,long,2326.07,2320.316429,2354.837857,2335.16,time,60,1.58,1.095,100,0.099
ETHUSDT,1777830000000,long,2332.2,2324.976786,2368.316071,2324.976786,sl,40,-1.0,-1.387,92,0.124
ETHUSDT,1777837800000,long,2334.02,2328.466429,2361.787857,2328.466429,sl,11,-1.0,-1.504,100,0.095
ETHUSDT,1777838100000,long,2334.39,2328.854286,2362.068571,2328.854286,sl,10,-1.0,-1.506,100,0.095
ETHUSDT,1777838400000,long,2332.72,2326.941429,2361.612857,2326.941429,sl,9,-1.0,-1.484,92,0.099
ETHUSDT,1777838700000,long,2333.02,2327.127143,2362.484286,2327.127143,sl,8,-1.0,-1.475,92,0.101
ETHUSDT,1777840800000,long,2335.16,2326.8975,2376.4725,2326.8975,sl,1,-1.0,-1.339,100,0.142
ETHUSDT,1777841700000,long,2328.45,2319.230357,2374.548214,2319.230357,sl,9,-1.0,-1.303,95,0.158
ETHUSDT,1777842300000,long,2329.23,2319.035357,2380.203214,2319.035357,sl,7,-1.0,-1.274,95,0.175
ETHUSDT,1777845600000,long,2338.94,2325.354286,2406.868571,2325.354286,sl,16,-1.0,-1.207,100,0.232
ETHUSDT,1777845900000,long,2333.16,2318.374286,2407.088571,2318.374286,sl,22,-1.0,-1.189,100,0.253
ETHUSDT,1777846500000,long,2345.09,2326.266786,2439.206071,2326.266786,sl,13,-1.0,-1.15,100,0.321
ETHUSDT,1777846800000,long,2336.14,2316.095357,2436.363214,2316.095357,sl,19,-1.0,-1.14,100,0.343
ETHUSDT,1777847100000,long,2337.5,2316.910714,2440.446429,2316.910714,sl,18,-1.0,-1.136,100,0.352
ETHUSDT,1777847400000,long,2340.62,2319.252143,2447.459286,2319.252143,sl,14,-1.0,-1.131,100,0.365
ETHUSDT,1777847700000,long,2339.0,2317.151786,2448.241071,2317.151786,sl,16,-1.0,-1.128,100,0.374
ETHUSDT,1777868400000,long,2385.96,2370.811786,2461.701071,2370.811786,sl,21,-1.0,-1.189,92,0.254
ETHUSDT,1777868700000,long,2388.84,2373.9025,2463.5275,2373.9025,sl,19,-1.0,-1.192,92,0.25
ETHUSDT,1777869000000,long,2391.23,2377.585357,2459.453214,2377.585357,sl,10,-1.0,-1.21,92,0.228
ETHUSDT,1777869300000,long,2388.59,2374.959643,2456.741786,2374.959643,sl,11,-1.0,-1.21,92,0.228
ETHUSDT,1777871700000,long,2379.58,2366.755,2443.705,2366.755,sl,13,-1.0,-1.223,92,0.216
ETHUSDT,1777872000000,long,2378.51,2365.792143,2442.099286,2365.792143,sl,12,-1.0,-1.224,92,0.214
ETHUSDT,1777872300000,long,2376.48,2365.235357,2432.703214,2365.235357,sl,11,-1.0,-1.254,92,0.189
ETHUSDT,1777872600000,long,2378.84,2368.884643,2428.616786,2368.884643,sl,9,-1.0,-1.287,100,0.167
ETHUSDT,1777872900000,long,2379.71,2369.974286,2428.388571,2369.974286,sl,8,-1.0,-1.293,92,0.164
ETHUSDT,1777873200000,long,2378.95,2369.158929,2427.905357,2369.158929,sl,7,-1.0,-1.292,92,0.165
ETHUSDT,1777877100000,long,2367.71,2356.761786,2422.451071,2356.761786,sl,16,-1.0,-1.26,95,0.185
ETHUSDT,1777905600000,long,2351.03,2333.144286,2440.458571,2356.19,time,60,0.288,0.131,100,0.304
ETHUSDT,1777908600000,long,2346.87,2318.695,2487.745,2347.51,time,60,0.023,-0.077,95,0.48
ETHUSDT,1777908900000,long,2347.11,2318.754643,2488.886786,2348.05,time,60,0.033,-0.066,95,0.483
ETHUSDT,1777909200000,long,2352.23,2323.301429,2496.872857,2350.15,time,60,-0.072,-0.169,92,0.492
ETHUSDT,1777918800000,long,2364.34,2351.497143,2428.554286,2351.497143,sl,23,-1.0,-1.221,92,0.217
ETHUSDT,1777919100000,long,2362.2,2349.625,2425.075,2349.625,sl,22,-1.0,-1.225,92,0.213
ETHUSDT,1777919400000,long,2364.19,2352.032857,2424.975714,2352.032857,sl,21,-1.0,-1.233,92,0.206
ETHUSDT,1777947300000,long,2365.52,2355.5075,2415.5825,2379.76,time,60,1.422,1.139,100,0.169
ETHUSDT,1777947900000,long,2366.34,2355.165,2422.215,2381.56,time,60,1.362,1.108,100,0.189
ETHUSDT,1777948200000,long,2368.32,2357.271786,2423.561071,2385.0,time,60,1.51,1.253,92,0.187
ETHUSDT,1777949100000,long,2363.22,2349.746786,2430.586071,2381.45,time,60,1.353,1.143,100,0.228
ETHUSDT,1777949400000,long,2364.66,2351.086786,2432.526071,2379.52,time,60,1.095,0.886,100,0.23
ETHUSDT,1777949700000,long,2366.61,2352.96,2434.86,2378.99,time,60,0.907,0.699,100,0.231
ETHUSDT,1777950000000,long,2364.72,2350.750357,2434.568214,2379.16,time,60,1.034,0.831,100,0.236
ETHUSDT,1777950300000,long,2366.4,2352.360714,2436.596429,2380.4,time,60,0.997,0.795,100,0.237
ETHUSDT,1777951500000,long,2375.78,2363.397857,2437.690714,2376.85,time,60,0.086,-0.144,92,0.208
ETHUSDT,1777951800000,long,2376.45,2364.348214,2436.958929,2377.63,time,60,0.098,-0.138,92,0.204
ETHUSDT,1777952700000,long,2381.79,2368.304286,2449.218571,2368.304286,sl,31,-1.0,-1.212,100,0.226
ETHUSDT,1777953000000,long,2381.7,2368.476786,2447.816071,2368.476786,sl,30,-1.0,-1.216,100,0.222
ETHUSDT,1777959600000,long,2380.77,2369.968214,2434.778929,2369.968214,sl,8,-1.0,-1.264,100,0.181
ETHUSDT,1777959900000,long,2377.23,2366.012143,2433.319286,2366.012143,sl,7,-1.0,-1.254,100,0.189
ETHUSDT,1777960200000,long,2379.63,2368.156786,2436.996071,2368.156786,sl,6,-1.0,-1.249,100,0.193
ETHUSDT,1777960500000,long,2378.77,2368.043214,2432.403929,2368.043214,sl,5,-1.0,-1.266,100,0.18
ETHUSDT,1777960800000,long,2377.07,2366.341429,2430.712857,2366.341429,sl,4,-1.0,-1.266,92,0.181
ETHUSDT,1777961100000,long,2376.24,2365.463214,2430.123929,2376.98,time,60,0.069,-0.196,95,0.181
ETHUSDT,1777962600000,long,2373.94,2362.89,2429.19,2379.1,time,60,0.467,0.209,95,0.186
ETHUSDT,1777962900000,long,2372.0,2361.596429,2424.017857,2379.51,time,60,0.722,0.448,95,0.175
ETHUSDT,1777987500000,long,2388.61,2377.835,2442.485,2377.835,sl,10,-1.0,-1.266,100,0.18
ETHUSDT,1777988100000,long,2386.08,2374.055,2446.205,2374.055,sl,8,-1.0,-1.238,100,0.202
ETHUSDT,1777988400000,long,2388.19,2375.331071,2452.484643,2375.331071,sl,7,-1.0,-1.223,100,0.215
ETHUSDT,1778011200000,long,2374.87,2367.046786,2413.986071,2367.046786,sl,30,-1.0,-1.364,100,0.132
ETHUSDT,1778011500000,long,2374.62,2366.080714,2417.316429,2366.080714,sl,29,-1.0,-1.334,95,0.144
ETHUSDT,1778055300000,long,2374.98,2366.997857,2414.890714,2414.890714,tp,17,5.0,4.643,100,0.134
ETHUSDT,1778059200000,long,2384.82,2371.205714,2452.891429,2371.205714,sl,53,-1.0,-1.21,92,0.228
ETHUSDT,1778066700000,long,2413.65,2400.858929,2477.605357,2400.858929,sl,10,-1.0,-1.226,92,0.212
ETHUSDT,1778067000000,long,2415.56,2402.967143,2478.524286,2402.967143,sl,8,-1.0,-1.23,92,0.209
ETHUSDT,1778067300000,long,2416.26,2404.026071,2477.429643,2404.026071,sl,7,-1.0,-1.237,100,0.203
ETHUSDT,1778067600000,long,2408.51,2395.224286,2474.938571,2395.224286,sl,16,-1.0,-1.218,92,0.221
ETHUSDT,1778067900000,long,2410.5,2396.876786,2478.616071,2396.876786,sl,15,-1.0,-1.212,92,0.226
ETHUSDT,1778068200000,long,2409.25,2395.401786,2478.491071,2395.401786,sl,14,-1.0,-1.209,92,0.23
ETHUSDT,1778068500000,long,2409.35,2395.789286,2477.153571,2395.789286,sl,13,-1.0,-1.213,92,0.225
ETHUSDT,1778068800000,long,2406.48,2393.140714,2473.176429,2393.140714,sl,13,-1.0,-1.216,92,0.222
ETHUSDT,1778069700000,long,2406.29,2391.272143,2481.379286,2391.272143,sl,10,-1.0,-1.192,92,0.25
ETHUSDT,1778070000000,long,2409.05,2393.566071,2486.469643,2393.566071,sl,8,-1.0,-1.187,92,0.257
ETHUSDT,1778070300000,long,2408.6,2394.185714,2480.671429,2394.185714,sl,7,-1.0,-1.201,92,0.239
ETHUSDT,1778070600000,long,2410.3,2396.660714,2478.496429,2396.660714,sl,6,-1.0,-1.212,92,0.226
ETHUSDT,1778347200000,long,2327.88,2318.833571,2373.112143,2330.59,time,60,0.3,-0.009,100,0.155
ETHUSDT,1778351400000,long,2333.8,2326.746429,2369.067857,2326.746429,sl,11,-1.0,-1.397,92,0.121
ETHUSDT,1778351700000,long,2331.48,2324.649643,2365.631786,2324.649643,sl,59,-1.0,-1.41,92,0.117
ETHUSDT,1778352000000,long,2330.58,2323.869286,2364.133571,2323.869286,sl,60,-1.0,-1.417,92,0.115
ETHUSDT,1778352300000,long,2330.25,2323.501786,2363.991071,2327.36,time,60,-0.428,-0.843,100,0.116
ETHUSDT,1778403900000,long,2330.65,2326.010714,2353.846429,2326.010714,sl,11,-1.0,-1.603,95,0.08
ETHUSDT,1778404200000,long,2330.32,2325.652143,2353.659286,2325.652143,sl,10,-1.0,-1.599,95,0.08
ETHUSDT,1778420100000,long,2328.49,2322.925714,2356.311429,2356.311429,tp,45,5.0,4.498,100,0.096
ETHUSDT,1778425500000,long,2333.39,2325.859643,2371.041786,2368.79,time,60,4.701,4.329,100,0.129
ETHUSDT,1778425800000,long,2334.77,2326.978929,2373.725357,2353.49,time,60,2.403,2.043,100,0.133
ETHUSDT,1778426100000,long,2334.35,2326.583929,2373.180357,2350.74,time,60,2.11,1.75,100,0.133
ETHUSDT,1778426400000,long,2333.0,2325.1875,2372.0625,2351.69,time,60,2.392,2.034,100,0.134
ETHUSDT,1778426700000,long,2334.01,2326.135,2373.385,2352.05,time,60,2.291,1.935,92,0.135
ETHUSDT,1778430000000,long,2340.52,2330.595,2390.145,2330.595,sl,53,-1.0,-1.283,92,0.17
ETHUSDT,1778431800000,long,2349.35,2338.398214,2404.108929,2338.398214,sl,46,-1.0,-1.257,92,0.186
ETHUSDT,1778432100000,long,2349.27,2339.896786,2396.136071,2339.896786,sl,45,-1.0,-1.301,92,0.16
ETHUSDT,1778432400000,long,2350.57,2341.412857,2396.355714,2341.412857,sl,43,-1.0,-1.308,92,0.156
ETHUSDT,1778432700000,long,2345.98,2335.701429,2397.372857,2335.701429,sl,43,-1.0,-1.274,100,0.175
ETHUSDT,1778433000000,long,2349.42,2338.827143,2402.384286,2338.827143,sl,42,-1.0,-1.266,100,0.18
ETHUSDT,1778433300000,long,2350.35,2339.421429,2404.992857,2339.421429,sl,41,-1.0,-1.258,100,0.186
ETHUSDT,1778433600000,long,2355.37,2343.627143,2414.084286,2343.627143,sl,38,-1.0,-1.241,100,0.199
ETHUSDT,1778443800000,long,2353.49,2342.959643,2406.141786,2342.959643,sl,4,-1.0,-1.268,95,0.179
ETHUSDT,1778444700000,long,2352.05,2339.901786,2412.791071,2339.901786,sl,3,-1.0,-1.232,95,0.207
BNBUSDT,1776699000000,long,626.67,622.611071,646.964643,629.75,time,60,0.759,0.574,100,0.259
BNBUSDT,1776699300000,long,626.73,622.853214,646.113929,629.87,time,60,0.81,0.616,100,0.247
BNBUSDT,1776699600000,long,626.77,622.998571,645.627143,630.39,time,60,0.96,0.76,100,0.241
BNBUSDT,1776699900000,long,626.58,622.78,645.58,630.4,time,60,1.005,0.807,100,0.243
BNBUSDT,1776700200000,long,627.33,623.681786,645.571071,630.56,time,60,0.885,0.679,92,0.233
BNBUSDT,1776700500000,long,627.87,624.245,645.995,631.3,time,60,0.946,0.738,92,0.231
BNBUSDT,1776709500000,long,629.76,627.515357,640.983214,627.85,time,60,-0.851,-1.188,100,0.143
BNBUSDT,1776709800000,long,629.69,627.550714,640.386429,628.01,time,60,-0.785,-1.139,100,0.136
BNBUSDT,1776710100000,long,628.88,626.758571,639.487143,627.94,time,60,-0.443,-0.799,100,0.135
BNBUSDT,1776710400000,long,629.83,627.624643,640.856786,628.32,time,60,-0.685,-1.027,100,0.14
BNBUSDT,1776710700000,long,629.9,627.701786,640.891071,627.701786,sl,51,-1.0,-1.344,100,0.14
BNBUSDT,1776711000000,long,630.69,628.372143,642.279286,628.372143,sl,48,-1.0,-1.327,100,0.147
BNBUSDT,1776711300000,long,630.53,628.23,642.03,628.23,sl,49,-1.0,-1.329,92,0.146
BNBUSDT,1776711600000,long,630.42,628.146786,641.786071,628.146786,sl,48,-1.0,-1.333,92,0.144
BNBUSDT,1776716700000,long,630.39,629.138214,636.648929,629.138214,sl,10,-1.0,-1.604,92,0.079
BNBUSDT,1776717000000,long,629.87,628.536071,636.539643,628.536071,sl,28,-1.0,-1.567,92,0.085
BNBUSDT,1776734100000,long,630.67,628.9825,639.1075,628.9825,sl,12,-1.0,-1.448,100,0.107
BNBUSDT,1776734400000,long,630.94,629.197143,639.654286,629.197143,sl,10,-1.0,-1.434,100,0.11
BNBUSDT,1776734700000,long,631.14,629.257857,640.550714,629.257857,sl,9,-1.0,-1.402,100,0.119
BNBUSDT,1776753000000,long,632.67,631.284286,639.598571,639.598571,tp,50,5.0,4.452,100,0.088
BNBUSDT,1776753300000,long,632.1,630.633929,639.430357,639.430357,tp,49,5.0,4.483,100,0.093
BNBUSDT,1776753600000,long,632.08,630.644286,639.258571,639.258571,tp,48,5.0,4.472,100,0.091
BNBUSDT,1776753900000,long,632.59,631.1025,640.0275,640.0275,tp,48,5.0,4.49,100,0.094
BNBUSDT,1776754200000,long,632.32,630.803929,639.900357,639.900357,tp,46,5.0,4.5,100,0.096
BNBUSDT,1776754800000,long,631.9,630.375,639.525,639.525,tp,44,5.0,4.503,100,0.097
BNBUSDT,1776755100000,long,632.21,630.613571,640.192143,640.192143,tp,44,5.0,4.525,100,0.101
BNBUSDT,1776757200000,long,633.37,631.725357,641.593214,631.725357,sl,58,-1.0,-1.462,92,0.104
BNBUSDT,1776757500000,long,633.27,631.737857,640.930714,631.737857,sl,57,-1.0,-1.496,92,0.097
BNBUSDT,1776759600000,long,633.86,632.140357,642.458214,632.140357,sl,50,-1.0,-1.442,100,0.109
BNBUSDT,1776759900000,long,634.44,632.6775,643.2525,632.6775,sl,48,-1.0,-1.432,100,0.111
BNBUSDT,1776760200000,long,634.59,632.815,643.465,632.815,sl,47,-1.0,-1.429,100,0.112
BNBUSDT,1776760500000,long,634.68,632.9675,643.2425,632.9675,sl,42,-1.0,-1.445,100,0.108
BNBUSDT,1776761400000,long,635.24,633.272143,645.079286,633.272143,sl,33,-1.0,-1.387,100,0.124
BNBUSDT,1776761700000,long,634.72,632.727143,644.684286,632.727143,sl,42,-1.0,-1.382,100,0.126
BNBUSDT,1776762000000,long,634.66,632.633214,644.793929,632.633214,sl,41,-1.0,-1.376,100,0.128
BNBUSDT,1776768900000,long,638.2,636.25,647.95,636.25,sl,1,-1.0,-1.393,100,0.122
BNBUSDT,1776769200000,long,636.6,634.385714,647.671429,634.385714,sl,2,-1.0,-1.345,100,0.139
BNBUSDT,1776769500000,long,635.68,633.303214,647.563929,633.303214,sl,7,-1.0,-1.321,95,0.15
BNBUSDT,1776770100000,long,634.72,631.941429,648.612857,631.941429,sl,16,-1.0,-1.274,95,0.175
BNBUSDT,1776770400000,long,635.15,632.421429,648.792857,632.421429,sl,15,-1.0,-1.279,95,0.172
BNBUSDT,1776782100000,long,633.94,630.9775,648.7525,630.9775,sl,4,-1.0,-1.257,100,0.187
BNBUSDT,1776823500000,long,632.76,631.068929,641.215357,641.215357,tp,37,5.0,4.551,92,0.107
BNBUSDT,1776837300000,long,642.38,638.985357,659.353214,641.71,time,60,-0.197,-0.424,100,0.211
BNBUSDT,1776837600000,long,641.78,638.363929,658.860357,641.42,time,60,-0.105,-0.331,100,0.213
BNBUSDT,1776837900000,long,641.76,638.276071,659.179643,640.7,time,60,-0.304,-0.525,100,0.217
BNBUSDT,1776838200000,long,641.09,637.575714,658.661429,641.16,time,60,0.02,-0.199,100,0.219
BNBUSDT,1776838500000,long,642.41,638.702857,660.945714,641.47,time,60,-0.254,-0.462,100,0.231
BNBUSDT,1776863400000,long,643.96,642.381429,651.852857,651.852857,tp,6,5.0,4.51,100,0.098
BNBUSDT,1776863700000,long,644.42,642.780714,652.616429,652.616429,tp,5,5.0,4.528,100,0.102
BNBUSDT,1776864000000,long,644.51,642.849286,652.813571,652.813571,tp,4,5.0,4.534,100,0.103
BNBUSDT,1776868200000,long,648.17,643.07,673.67,643.07,sl,29,-1.0,-1.153,92,0.315
BNBUSDT,1776868500000,long,648.82,643.5075,675.3825,643.5075,sl,28,-1.0,-1.147,92,0.328
BNBUSDT,1776868800000,long,647.97,642.600357,674.818214,644.03,time,60,-0.734,-0.879,92,0.331
BNBUSDT,1776869100000,long,649.25,643.8875,676.0625,643.8875,sl,26,-1.0,-1.145,92,0.33
BNBUSDT,1776869400000,long,649.56,645.679643,668.961786,645.679643,sl,24,-1.0,-1.201,92,0.239
BNBUSDT,1776873900000,long,649.86,647.399286,662.163571,647.399286,sl,3,-1.0,-1.317,92,0.151
BNBUSDT,1776874200000,long,649.22,646.718214,661.728929,646.718214,sl,3,-1.0,-1.311,92,0.154
BNBUSDT,1776874500000,long,648.33,645.803214,660.963929,645.803214,sl,6,-1.0,-1.308,92,0.156
BNBUSDT,1776874800000,long,647.33,644.812143,659.919286,644.812143,sl,7,-1.0,-1.309,95,0.156
BNBUSDT,1776885300000,long,645.51,643.66,654.76,643.66,sl,5,-1.0,-1.419,95,0.115
BNBUSDT,1776885600000,long,645.84,643.954286,655.268571,643.954286,sl,3,-1.0,-1.411,95,0.117
BNBUSDT,1776957300000,long,637.65,635.291071,649.444643,635.291071,sl,27,-1.0,-1.324,92,0.148
BNBUSDT,1776958200000,long,638.16,635.661786,650.651071,635.661786,sl,21,-1.0,-1.307,100,0.157
BNBUSDT,1776960000000,long,639.05,636.457143,652.014286,636.457143,sl,12,-1.0,-1.296,100,0.162
BNBUSDT,1776992400000,long,638.49,637.0025,645.9275,637.0025,sl,22,-1.0,-1.515,95,0.093
BNBUSDT,1776992700000,long,637.88,636.3675,645.4425,636.3675,sl,21,-1.0,-1.506,95,0.095
BNBUSDT,1776993000000,long,638.06,636.624286,645.238571,636.624286,sl,20,-1.0,-1.533,95,0.09
BNBUSDT,1776993300000,long,637.7,636.342857,644.485714,636.342857,sl,19,-1.0,-1.564,95,0.085
BNBUSDT,1776993600000,long,637.68,636.315714,644.501429,636.315714,sl,18,-1.0,-1.561,95,0.086
BNBUSDT,1776993900000,long,637.7,636.466071,643.869643,636.466071,sl,17,-1.0,-1.62,95,0.077
BNBUSDT,1776995400000,long,639.06,637.5975,646.3725,637.5975,sl,6,-1.0,-1.524,92,0.092
BNBUSDT,1777018800000,long,636.99,635.409643,644.891786,635.409643,sl,9,-1.0,-1.484,100,0.099
BNBUSDT,1777019100000,long,637.3,635.617857,645.710714,635.617857,sl,7,-1.0,-1.455,100,0.106
BNBUSDT,1777019400000,long,637.11,635.418929,645.565357,635.418929,sl,7,-1.0,-1.452,100,0.106
BNBUSDT,1777019700000,long,637.03,635.43,645.03,635.43,sl,6,-1.0,-1.478,100,0.1
BNBUSDT,1777020000000,long,636.6,634.975,644.725,634.975,sl,5,-1.0,-1.47,100,0.102
BNBUSDT,1777020300000,long,637.32,635.641429,645.712857,635.641429,sl,3,-1.0,-1.456,92,0.105
BNBUSDT,1777032900000,long,637.62,635.964643,645.896786,635.964643,sl,26,-1.0,-1.462,92,0.104
BNBUSDT,1777033200000,long,638.15,636.478571,646.507143,636.478571,sl,3,-1.0,-1.458,92,0.105
BNBUSDT,1777035600000,long,638.81,636.752857,649.095714,636.752857,sl,16,-1.0,-1.373,92,0.129
BNBUSDT,1777035900000,long,639.47,637.405714,649.791429,637.405714,sl,8,-1.0,-1.372,100,0.129
BNBUSDT,1777036200000,long,639.57,637.434286,650.248571,637.434286,sl,7,-1.0,-1.359,100,0.134
BNBUSDT,1777036500000,long,639.82,637.661071,650.614643,637.661071,sl,6,-1.0,-1.356,100,0.135
BNBUSDT,1777036800000,long,638.8,636.558929,650.005357,636.558929,sl,13,-1.0,-1.342,100,0.14
BNBUSDT,1777037100000,long,638.64,636.531071,649.184643,636.531071,sl,12,-1.0,-1.363,100,0.132
BNBUSDT,1777037400000,long,638.51,636.3475,649.3225,636.3475,sl,11,-1.0,-1.354,100,0.135
BNBUSDT,1777037700000,long,638.58,636.387143,649.544286,636.387143,sl,10,-1.0,-1.349,92,0.137
BNBUSDT,1777038000000,long,638.15,636.051786,648.641071,636.051786,sl,9,-1.0,-1.365,92,0.132
BNBUSDT,1777228500000,long,632.41,630.970714,639.606429,634.69,time,60,1.584,1.057,100,0.091
BNBUSDT,1777231500000,long,634.66,632.983214,643.043929,632.983214,sl,29,-1.0,-1.454,100,0.106
BNBUSDT,1777238100000,long,635.46,634.202857,641.745714,634.202857,sl,3,-1.0,-1.607,92,0.079
BNBUSDT,1777238400000,long,635.69,634.522143,641.529286,634.522143,sl,2,-1.0,-1.653,100,0.073
BNBUSDT,1777238700000,long,635.55,634.3625,641.4875,634.3625,sl,1,-1.0,-1.642,92,0.075
BNBUSDT,1777239000000,long,634.04,632.522143,641.629286,638.24,time,60,2.767,2.266,95,0.096
BNBUSDT,1777239300000,long,633.9,632.330357,641.748214,638.02,time,60,2.625,2.14,95,0.099
BNBUSDT,1777239600000,long,633.74,632.24,641.24,638.45,time,60,3.14,2.633,95,0.095
BNBUSDT,1777239900000,long,633.49,631.984643,641.016786,638.82,time,60,3.541,3.036,95,0.095
BNBUSDT,1777240200000,long,634.9,633.053571,644.132143,638.23,time,60,1.803,1.391,100,0.116
BNBUSDT,1777240500000,long,635.43,633.283571,646.162143,638.37,time,60,1.37,1.014,100,0.135
BNBUSDT,1777240800000,long,635.95,633.607143,647.664286,633.607143,sl,6,-1.0,-1.326,100,0.147
BNBUSDT,1777241400000,long,636.34,634.098929,647.545357,634.098929,sl,4,-1.0,-1.341,100,0.141
BNBUSDT,1777251900000,long,638.15,635.844643,649.676786,635.844643,sl,4,-1.0,-1.332,100,0.145
BNBUSDT,1777252200000,long,637.42,634.950357,649.768214,634.950357,sl,47,-1.0,-1.31,100,0.155
BNBUSDT,1777252500000,long,636.36,633.820714,649.056429,633.820714,sl,46,-1.0,-1.301,100,0.16
BNBUSDT,1777252800000,long,636.22,633.861071,648.014643,633.861071,sl,45,-1.0,-1.324,100,0.148
BNBUSDT,1777253100000,long,636.3,633.789286,648.853571,633.789286,sl,44,-1.0,-1.304,100,0.158
BNBUSDT,1777253400000,long,636.65,634.132143,649.239286,634.132143,sl,43,-1.0,-1.303,92,0.158
BNBUSDT,1777255500000,long,637.8,635.133929,651.130357,635.133929,sl,36,-1.0,-1.287,92,0.167
BNBUSDT,1777255800000,long,638.28,635.772857,650.815714,635.772857,sl,35,-1.0,-1.306,92,0.157
BNBUSDT,1777256100000,long,639.13,636.590714,651.826429,636.590714,sl,31,-1.0,-1.302,92,0.159
BNBUSDT,1777256700000,long,638.27,635.830714,650.466429,635.830714,sl,32,-1.0,-1.314,100,0.153
BNBUSDT,1777257000000,long,637.8,635.225,650.675,635.225,sl,31,-1.0,-1.297,100,0.161
BNBUSDT,1777257300000,long,638.24,635.768571,650.597143,635.768571,sl,30,-1.0,-1.31,100,0.155
BNBUSDT,1777257600000,long,638.02,635.630714,649.966429,635.630714,sl,29,-1.0,-1.32,92,0.15
BNBUSDT,1777257900000,long,638.45,636.205357,649.673214,636.205357,sl,26,-1.0,-1.341,100,0.141
BNBUSDT,1777260600000,long,638.95,637.430357,646.548214,637.430357,sl,12,-1.0,-1.505,100,0.095
BNBUSDT,1777260900000,long,638.65,637.273214,645.533929,637.273214,sl,11,-1.0,-1.557,100,0.086
BNBUSDT,1777261500000,long,639.17,637.8825,645.6075,637.8825,sl,5,-1.0,-1.596,100,0.081
BNBUSDT,1777261800000,long,638.64,637.338214,645.148929,637.338214,sl,8,-1.0,-1.589,100,0.082
BNBUSDT,1777870500000,long,632.37,627.1575,658.4325,627.1575,sl,18,-1.0,-1.146,92,0.33
BNBUSDT,1777870800000,long,632.71,627.386786,659.326071,627.386786,sl,17,-1.0,-1.143,92,0.337
BNBUSDT,1777871100000,long,633.0,627.760714,659.196429,627.760714,sl,16,-1.0,-1.145,92,0.331
BNBUSDT,1777871400000,long,632.47,627.309286,658.273571,627.309286,sl,15,-1.0,-1.147,100,0.326
BNBUSDT,1777871700000,long,631.58,627.165714,653.651429,627.165714,sl,14,-1.0,-1.172,100,0.28
BNBUSDT,1777872000000,long,632.0,628.178571,651.107143,628.178571,sl,13,-1.0,-1.198,92,0.242
BNBUSDT,1777906500000,long,626.64,623.479286,642.443571,623.479286,sl,4,-1.0,-1.238,100,0.202
BNBUSDT,1777908600000,long,624.42,620.489643,644.071786,622.65,time,60,-0.45,-0.641,95,0.252
BNBUSDT,1777908900000,long,624.71,620.742143,644.549286,622.36,time,60,-0.592,-0.781,95,0.254
BNBUSDT,1777909200000,long,625.47,621.361071,646.014643,622.73,time,60,-0.667,-0.85,100,0.263
BNBUSDT,1777909800000,long,625.5,621.335714,646.321429,622.8,time,60,-0.648,-0.829,92,0.266
BNBUSDT,1777918500000,long,626.54,624.993571,634.272143,624.993571,sl,9,-1.0,-1.486,92,0.099
BNBUSDT,1777950900000,long,625.74,623.873929,635.070357,628.2,time,60,1.318,0.916,100,0.119
BNBUSDT,1777951200000,long,625.93,624.021071,635.474643,628.22,time,60,1.2,0.806,100,0.122
BNBUSDT,1777951500000,long,625.89,624.032857,635.175714,627.81,time,60,1.034,0.629,100,0.119
BNBUSDT,1777951800000,long,626.07,624.223571,635.302143,628.15,time,60,1.126,0.72,100,0.118
BNBUSDT,1777952100000,long,626.6,624.573214,636.733929,627.9,time,60,0.641,0.27,100,0.129
BNBUSDT,1777952700000,long,627.18,625.23,636.93,627.34,time,60,0.082,-0.304,100,0.124
BNBUSDT,1777953000000,long,627.13,625.340714,636.076429,627.17,time,60,0.022,-0.398,100,0.114
BNBUSDT,1777960800000,long,627.05,625.523214,634.683929,628.12,time,60,0.701,0.208,92,0.097
BNBUSDT,1777961100000,long,627.25,625.6875,635.0625,625.6875,sl,41,-1.0,-1.482,92,0.1
BNBUSDT,1777961400000,long,626.87,625.27,634.87,628.32,time,60,0.906,0.436,100,0.102
BNBUSDT,1777963800000,long,626.45,625.064286,633.378571,628.36,time,60,1.378,0.836,95,0.088
BNBUSDT,1777964100000,long,626.79,625.393571,633.772143,628.17,time,60,0.988,0.45,92,0.089
BNBUSDT,1777967700000,long,627.16,625.913571,633.392143,625.913571,sl,19,-1.0,-1.604,95,0.079
BNBUSDT,1777968000000,long,627.99,626.504286,635.418571,626.504286,sl,13,-1.0,-1.507,100,0.095
BNBUSDT,1777968300000,long,628.34,626.848929,635.795357,626.848929,sl,11,-1.0,-1.506,100,0.095
BNBUSDT,1777968900000,long,628.2,626.683929,635.780357,626.683929,sl,9,-1.0,-1.497,92,0.097
